file_path,Conventions,acquisition_contractor,acquisition_end_date,acquisition_processor,acquisition_start_date,acquisition_vessel_name,acquisition_vessel_type,client,date_created,featureType,geoscience_australia_airborne_survey_project_number,geoscience_australia_source_dataset,geospatial_lat_max,geospatial_lat_min,geospatial_lat_resolution,geospatial_lat_units,geospatial_lon_max,geospatial_lon_min,geospatial_lon_resolution,geospatial_lon_units,geospatial_vertical_max,geospatial_vertical_min,geospatial_vertical_positive,geospatial_vertical_resolution,geospatial_vertical_units,history,keywords,nominal_height_above_ground,nominal_height_above_sealevel,nominal_maximum_line_spacing,nominal_minimum_line_spacing,source,survey_id,title,uuid
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P197MAGA.nc,"CF-1.6,ACDD-1.3",BMR W A L Forsyth,28/07/1959,BMR,27/05/1959,VH-MIN DC3,Plane,BMR,24/11/2016 19:16,trajectory,197,P197MAGA,-30.97478644,-32.04150195,point,degree_north,121.5928057,119.9029718,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",400 m,550 m,0 m,1600 m,Airborne Geophysical Survey,197,"Boorabbin, Norseman, WA,1959",adff1411-82ba-4fbd-b461-58c6216f98e8
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P197MAGB.nc,"CF-1.6,ACDD-1.3",BMR W A L Forsyth,28/07/1959,BMR,27/05/1959,VH-MIN DC3,Plane,BMR,24/11/2016 19:14,trajectory,197,P197MAGB,-31.9793422,-33.05290197,point,degree_north,123.0862259,121.4076572,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",400 m,550 m,0 m,1600 m,Airborne Geophysical Survey,197,"Boorabbin, Norseman, WA,1959",fedc0c23-4156-4630-984d-600a14b7725a
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P199_227MAG.nc,"CF-1.6,ACDD-1.3",BMR W A L Forsyth,5/05/1959,BMR,10/04/1959,VH-MIN DC3,Plane,BMR,24/11/2016 19:13,trajectory,199,P199_227MAG,-30.67598715,-32.51831029,point,degree_north,136.5814722,133.3694321,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,0 m,0 m,1600 m,Airborne Geophysical Survey,"199,227","Eyre Peninsula (North), SA, 1959",37d8a750-d4da-413e-9c68-53042e14a2c3
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P202MAG.nc,"CF-1.6,ACDD-1.3",Adastra Airways,11/01/1960,,25/11/1959,VH-AGB Catalina,Plane,Union Oil Dev Corp,24/11/2016 19:13,trajectory,202,P202MAG,-26.48462374,-28.12448261,point,degree_north,150.7743413,148.9794701,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,610 m,0 m,1600 m,Airborne Geophysical Survey,202,"Surat Basin, QLD, 1959-60",6508836c-6cd8-4be5-8826-29f7c36357ca
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P205MAG.nc,"CF-1.6,ACDD-1.3",BMR R M Carter,24/03/1960,BMR,22/01/1960,VH-MIN DC3,Plane,BMR,24/11/2016 19:14,trajectory,205,P205MAG,-32.9450274,-34.00650221,point,degree_north,139.5551675,137.7453288,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,200 m,0 m,1600 m,Airborne Geophysical Survey,205,"Burra Area, SA, 1960",c287f315-0eb0-42e2-97e0-78e797632215
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P206MAG.nc,"CF-1.6,ACDD-1.3",BMR R M Carter,31/05/1960,BMR,13/05/1960,VH-MIN DC3,Plane,BMR,24/11/2016 19:14,trajectory,206,P206MAG,-29.98644901,-31.05641268,point,degree_north,147.1092393,145.3965317,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,450 m,0 m,1600 m,Airborne Geophysical Survey,206,"Bourke, NSW, 1960",8e143bed-fdd9-4cd1-9087-58475383b382
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P210MAG.nc,"CF-1.6,ACDD-1.3",BMR Alec Spence,30/11/1960,BMR,26/10/1960,VH-MIN DC3,Plane,BMR,24/11/2016 19:14,trajectory,210,P210MAG,-31.97536072,-33.02428139,point,degree_north,121.5782862,119.9110683,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,270 m,0 m,1600 m,Airborne Geophysical Survey,210,"Lake Johnston, WA,1960",ab3728a3-ef32-44d0-823c-bc46abdb7f84
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P221MAGA.nc,"CF-1.6,ACDD-1.3",Adastra Airways,11/11/1961,,9/01/1961,VH-BLF Avro Anson,Plane,Union Oil Dev Corp,24/11/2016 19:12,trajectory,221,P221MAGA,-24.9855384,-29.00660774,point,degree_north,150.7916688,148.9751159,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",250 m,610 m,0 m,1600 m,Airborne Geophysical Survey,221,"Moree-Miles Aeromagnetic, NSW, QLD, 1961",5c96ba84-2ee4-4c86-94f5-ae9452091108
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P221MAGB.nc,"CF-1.6,ACDD-1.3",Adastra Airways,11/11/1961,,9/01/1961,VH-BLF Avro Anson,Plane,Union Oil Dev Corp,24/11/2016 19:13,trajectory,221,P221MAGB,-26.9715836,-28.99547833,point,degree_north,150.4931007,145.9597201,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",250 m,610 m,0 m,1600 m,Airborne Geophysical Survey,221,"Moree-Miles Aeromagnetic, NSW, QLD, 1961",fd9e5cd9-8a50-424f-a4cb-9ff65016eda4
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P221MAGC.nc,"CF-1.6,ACDD-1.3",Adastra Airways,11/11/1961,,9/01/1961,VH-BLF Avro Anson,Plane,Union Oil Dev Corp,24/11/2016 19:14,trajectory,221,P221MAGC,-28.48154116,-30.00424909,point,degree_north,150.7729956,146.4840111,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",250 m,610 m,0 m,1600 m,Airborne Geophysical Survey,221,"Moree-Miles Aeromagnetic, NSW, QLD, 1961",48a0adae-3a93-4dfe-a116-37d24e25e2b4
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P223MAG.nc,"CF-1.6,ACDD-1.3",BMR Geoff Young,6/10/1961,BMR,18/08/1961,VH-MIN DC3,Plane,BMR,24/11/2016 19:14,trajectory,223,P223MAG,-21.86998863,-24.16424387,point,degree_north,150.1655575,146.8350401,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,350 m,0 m,3200 m,Airborne Geophysical Survey,223,"Bowen Basin, QLD, 1961",6afe4ae2-ad87-4c0d-b04e-e1987fb0b688
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P226MAG.nc,"CF-1.6,ACDD-1.3",BMR Alec Spence,1/08/1961,BMR,1/05/1961,VH-MIN DC3,Plane,BMR,24/11/2016 19:14,trajectory,226,P226MAG,-27.98834883,-29.011114,point,degree_north,116.610203,114.1351195,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,250 m,0 m,1600 m,Airborne Geophysical Survey,226,"Carnarvon Basin (Geraldton-Yalgoo), WA, 1961",2855d1e4-5d4a-4a19-a1e4-5390e22f23d0
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P228MAG.nc,"CF-1.6,ACDD-1.3",BMR Geoff Young,22/02/1961,BMR,6/02/1961,VH-MIN DC3,Plane,BMR,24/11/2016 19:13,trajectory,228,P228MAG,-33.24214033,-34.01777106,point,degree_north,141.0261297,139.4787478,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,280 m,0 m,1600 m,Airborne Geophysical Survey,228,"Chowilla, SA, 1961",54e8d6c7-81f0-4f2e-96b6-398c1b1b2033
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P232MAG.nc,"CF-1.6,ACDD-1.3",BMR,12/12/1961,BMR,23/11/1961,VH-MIN DC3,Plane,BMR,24/11/2016 19:15,trajectory,232,P232MAG,-32.95718232,-34.03488339,point,degree_north,150.1872056,148.4100666,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,650 m,0 m,1600 m,Airborne Geophysical Survey,232,"Bathurst , NSW  1961",21ba0e3a-a038-4fc7-80f9-9096a89dc52b
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P234MAG.nc,"CF-1.6,ACDD-1.3",BMR Geoff Young,30/04/1962,BMR,3/03/1962,VH-MIN DC3,Plane,BMR,24/11/2016 19:13,trajectory,234,P234MAG,-29.99263181,-32.01645124,point,degree_north,138.0905186,136.4081874,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,150 m,0 m,1600 m,Airborne Geophysical Survey,234,"Andamooka, Torrens, SA, 1962",3be81380-5d9d-4ba2-9dd8-54153b161423
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P238MAG.nc,"CF-1.6,ACDD-1.3",BMR Geoff Young,30/11/1962,BMR,20/08/1962,VH-MIN DC3,Plane,BMR,24/11/2016 19:15,trajectory,238,P238MAG,-20.89665859,-25.61093944,point,degree_north,150.1736371,145.9565231,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,230 m,0 m,3200 m,Airborne Geophysical Survey,238,"Bowen Basin, QLD, 1962",1f6c1f4d-3e8f-4f20-b73f-f0928c79ce9e
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P241MAG.nc,"CF-1.6,ACDD-1.3",BMR Rod Wells,24/05/1962,BMR,7/05/1962,VH-MIN DC3,Plane,BMR,24/11/2016 19:16,trajectory,241,P241MAG,-31.00024487,-32.00578177,point,degree_north,141.0346656,139.4487127,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",200 m,400 m,0 m,1600 m,Airborne Geophysical Survey,241,"Curnamona,SA,1962",ef0ac912-b6d8-4d29-a601-66684f4da62d
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P255MAG.nc,"CF-1.6,ACDD-1.3",BMR Alec Spence,7/08/1962,BMR,9/06/1962,VH-MIN DC3,Plane,BMR,24/11/2016 19:13,trajectory,255,P255MAG,-18.89098246,-21.05366713,point,degree_north,130.6110793,128.881801,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,650 m,0 m,1600 m,Airborne Geophysical Survey,255,"Tanami,The Granites, NT, 1962",d29a5176-dde9-4ae5-b504-8eaa271cc916
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P262MAG.nc,"CF-1.6,ACDD-1.3",BMR Rod Wells,23/08/1963,BMR,24/07/1963,VH-MIN DC3,Plane,BMR,24/11/2016 19:13,trajectory,262,P262MAG,-23.6294961,-27.10546166,point,degree_north,149.2187967,146.7058558,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",760 m,1260 m,0 m,3200 m,Airborne Geophysical Survey,262,"Bowen Basin, QLD, 1963",6875889c-4f2a-447a-aaf4-a84da6bb7cd6
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P263MAG.nc,"CF-1.6,ACDD-1.3",Adastra Hunting Geophysics P/L,20/07/1963,,17/06/1963,VH-AGE Hudson Twin,Plane,Mines Administration,24/11/2016 19:13,trajectory,263,P263MAG,-17.86635062,-19.04846773,point,degree_north,136.4629664,134.3299206,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",300 m,600 m,0 m,3200 m,Airborne Geophysical Survey,263,"Brunette Downs, NT, 1963",2cf66a44-bea2-448e-a20a-feb9d7dac5f6
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P270MAG.nc,"CF-1.6,ACDD-1.3",BMR Rod Wells,17/12/1963,BMR,30/08/1963,VH-MIN DC3,Plane,BMR,24/11/2016 19:15,trajectory,270,P270MAG,-19.91676373,-23.0303964,point,degree_north,139.589152,134.9058894,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",212 m,610 m,0 m,3200 m,Airborne Geophysical Survey,270,"Georgina Basin, NT QLD, 1963",b694748a-3768-4e5e-acad-7502c75acbb5
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P271MAG.nc,"CF-1.6,ACDD-1.3",Adastra Hunting Geophysics P/L,6/10/1963,SADME,24/05/1963,VH-AGA Aero Commander,Plane,BMR,24/11/2016 19:13,trajectory,271,P271MAG,-28.46007756,-31.0277246,point,degree_north,141.0476077,137.9575214,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",450 m,650 m,0 m,3200 m,Airborne Geophysical Survey,271,"Kopperamanna-Frome, SA, 1963",11aebe4b-e762-439f-ba6a-eb68d11f5dd8
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P282MAG.nc,"CF-1.6,ACDD-1.3",Aero Service,20/09/1964,,15/05/1964,VH-MJR DC3,Plane,Aust Gulf Oil Co,24/11/2016 19:13,trajectory,282,P282MAG,-19.99519097,-24.60485931,point,degree_north,153.25873,150.0043566,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,760 m,0 m,4800 m,Airborne Geophysical Survey,282,"Swain Reefs (Rockhampton), QLD, 1964",8a3cfe20-e5ba-4751-b90e-7369a370421d
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P284MAGA.nc,"CF-1.6,ACDD-1.3",BMR Alec Spence,31/08/1964,BMR,3/04/1964,VH-MIN DC3,Plane,BMR,24/11/2016 19:13,trajectory,284,P284MAGA,-17.89388726,-21.03044094,point,degree_north,139.6018233,134.9011206,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",230 m,430 m,0 m,3200 m,Airborne Geophysical Survey,284,"Georgina Basin, NT/QLD, 1964",e9f1bcfc-c011-4016-a4c9-519b4b6da4ac
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P284MAGB.nc,"CF-1.6,ACDD-1.3",BMR Alec Spence,31/08/1964,BMR,3/04/1964,VH-MIN DC3,Plane,BMR,24/11/2016 19:13,trajectory,284,P284MAGB,-21.9828383,-24.10382811,point,degree_north,139.6133742,134.9190534,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",230 m,430 m,0 m,3200 m,Airborne Geophysical Survey,284,"Georgina Basin, NT/QLD, 1964",03403f62-6e81-447c-ac20-4a35be557b64
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P285MAG.nc,"CF-1.6,ACDD-1.3",Adastra Hunting Geophysics P/L,26/05/1965,,20/09/1964,VH-AGU DC3,Plane,Marathon Petroleum Aust Ltd,24/11/2016 19:13,trajectory,285,P285MAG,-9.95103084,-13.78237042,point,degree_north,142.0733298,138.9284543,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",0 m,610 m,0 m,3200 m,Airborne Geophysical Survey,285,"Gulf of Carpentaria, QLD, 1964-65",f25ccac1-fc84-4938-9cd9-7a25a893cd37
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P288MAGA.nc,"CF-1.6,ACDD-1.3",BMR Geoff Young,2/12/1964,BMR,2/10/1964,VH-MIN DC3,Plane,BMR,24/11/2016 19:17,trajectory,288,P288MAGA,-28.95454104,-30.02416701,point,degree_north,121.5308394,119.9645581,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,650 m,0 m,1600 m,Airborne Geophysical Survey,288,"Leonora-Menzies, WA, 1964",22203c69-ea2b-4ccb-bb50-d2435dbb8439
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P288MAGB.nc,"CF-1.6,ACDD-1.3",BMR Geoff Young,2/12/1964,BMR,2/10/1964,VH-MIN DC3,Plane,BMR,24/11/2016 19:14,trajectory,288,P288MAGB,-27.9527428,-29.02893898,point,degree_north,121.527819,119.9749507,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,650 m,0 m,1600 m,Airborne Geophysical Survey,288,"Leonora-Menzies, WA, 1964",c4b3feb2-80c1-4e05-92cf-c10685dc5ec7
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P301MAG.nc,"CF-1.6,ACDD-1.3",BMR Geoff Young,25/10/1965,BMR,25/05/1965,VH-MIN DC3,Plane,BMR,24/11/2016 19:14,trajectory,301,P301MAG,-22.91169499,-26.08304007,point,degree_north,135.1203955,128.8919174,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",245 m,745 m,0 m,3200 m,Airborne Geophysical Survey,301,Amadeus Basin NT 1965,7bc54054-89a6-47d5-8000-45a5958430e1
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P310MAG.nc,"CF-1.6,ACDD-1.3",BMR Paul Shelley,28/01/1966,BMR,26/11/1965,"VH-MIN DC3, VH-BMG",Plane,BMR,24/11/2016 19:14,trajectory,310,P310MAG,-33.99295677,-35.05792056,point,degree_north,150.0901864,148.4411057,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,650 m,0 m,1600 m,Airborne Geophysical Survey,310,"Goulburn, NSW, 1965/66",4d676388-adca-4004-be5f-8a261a714e41
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P311MAG.nc,"CF-1.6,ACDD-1.3",AMEG,1/11/1965,AMEG/BMR,1/08/1965,,Plane,BMR,24/11/2016 19:15,trajectory,311,P311MAG,-21.92773382,-24.06266204,point,degree_north,141.0600347,139.4413668,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",400 m,610 m,0 m,6400 m,Airborne Geophysical Survey,311,"Great Artesian Basin, QLD, 1965",752646f2-2a87-4a4c-8d42-d67a5685bbfe
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P314MAG.nc,"CF-1.6,ACDD-1.3",BMR Derek Tipper,29/04/1965,BMR,3/03/1965,VH-MIN DC3,Plane,BMR,24/11/2016 19:16,trajectory,314,P314MAG,-30.93761915,-33.14170748,point,degree_north,139.5943542,137.9190614,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,650 m,0 m,1600 m,Airborne Geophysical Survey,314,"Orroroo, Parachilna, SA, 1965",89bdf3b2-c5a3-4020-b08b-9f8add09b821
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P319MAG.nc,"CF-1.6,ACDD-1.3",BMR Geoff Young,4/06/1966,BMR,13/04/1966,VH-MIN DC3,Plane,BMR,24/11/2016 19:14,trajectory,319,P319MAG,-28.99607115,-31.00314059,point,degree_north,139.5053079,134.4158238,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,350 m,0 m,3200 m,Airborne Geophysical Survey,319,"Central South Australia, SA, 1966",f228a6e8-4cd7-41fc-8437-af896443cef8
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P323MAG.nc,"CF-1.6,ACDD-1.3",BMR Derek Tipper,19/08/1966,BMR,16/06/1966,VH-MIN DC3,Plane,BMR,24/11/2016 19:13,trajectory,323,P323MAG,-27.95677874,-30.02016448,point,degree_north,123.1130342,121.4475852,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,650 m,0 m,1600 m,Airborne Geophysical Survey,323,"Laverton, Edjudina, WA, 1966",e8b22f78-0b46-4bda-956b-1aa21275f43a
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P331MAG.nc,"CF-1.6,ACDD-1.3",Adastra Hunting Geophysics P/L,27/07/1967,,2/10/1966,VH-AGA Aero Commander,Plane,BMR,24/11/2016 19:13,trajectory,331,P331MAG,-14.93874348,-19.04724709,point,degree_north,130.5651183,128.9411801,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,350 m,0 m,1600 m,Airborne Geophysical Survey,331,"Victoria River Basin (West), NT, 1966/67",66758a10-1903-448b-9d71-54393bd49eef
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P338MAG.nc,"CF-1.6,ACDD-1.3",BMR Geoff Young,21/10/1967,BMR,29/07/1967,VH-MIN DC3,Plane,BMR,24/11/2016 19:14,trajectory,338,P338MAG,-25.95827576,-27.52856257,point,degree_north,134.5204761,131.4793919,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,650 m,0 m,1600 m,Airborne Geophysical Survey,338,"Musgrave Block, SA, 1967",8e360800-6bc8-4272-9ed3-e879617e9e9e
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P342MAG.nc,"CF-1.6,ACDD-1.3",BMR Paul Shelley,13/07/1967,BMR,26/04/1967,VH-MIN DC3,Plane,BMR,24/11/2016 19:14,trajectory,342,P342MAG,-26.93869384,-28.00675782,point,degree_north,123.0640396,119.9433711,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,650 m,0 m,1600 m,Airborne Geophysical Survey,342,"Sir Samuel, Duketon, WA, 1967",773cc7ec-d1d5-4776-9969-1234a1f17467
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P344MAG.nc,"CF-1.6,ACDD-1.3",Geophysical Resources Dev,10/03/1968,Contractor,23/07/1967,VH-BKL Cessna 402,Plane,BMR,24/11/2016 19:14,trajectory,344,P344MAG,-14.90759547,-18.07369605,point,degree_north,132.0625934,130.4440683,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,350 m,0 m,1600 m,Airborne Geophysical Survey,344,"Victoria River Basin (East), NT, 1967/68",9a2bdc9e-53bd-4ae4-8592-679428ae6b3e
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P346MAG_A.nc,"CF-1.6,ACDD-1.3",BMR Dave Waller,18/06/1968,BMR,28/03/1968,VH-MIN DC3,Plane,BMR,24/11/2016 19:12,trajectory,346,P346MAG_A,-22.95492141,-24.80726523,point,degree_north,145.55974,140.9646546,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,350 m,0 m,3200 m,Airborne Geophysical Survey,346,"Central Great Artesian Basin, QLD, 1968",1289da1d-efc4-4af1-b27b-a293896f47f2
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P346MAG_B.nc,"CF-1.6,ACDD-1.3",BMR Dave Waller,18/06/1968,BMR,28/03/1968,VH-MIN DC3,Plane,BMR,24/11/2016 19:13,trajectory,346,P346MAG_B,-25.21513793,-27.75125207,point,degree_north,144.9225896,143.0187307,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,350 m,0 m,3200 m,Airborne Geophysical Survey,346,"Central Great Artesian Basin, QLD, 1968",b412c992-309c-4033-bd16-96ec11259284
/g/data2/uc0/rr2_dev/rcb547/AWAGS_Levelled_Line_Databases/mag_database_reformat_adjusted/netcdf/P348MAG.nc,"CF-1.6,ACDD-1.3",Aero Service,18/06/1968,,18/05/1968,VH-AGA Aero Commander,Plane,Corbett Reef,24/11/2016 19:14,trajectory,348,P348MAG,-12.98966422,-15.76571284,point,degree_north,146.1886739,143.4971213,point,degree_east,,,,,,Converted from Intrepid Database by program intrepid2netcdf.exe,"geophysics, airborne, magnetic, TMI",150 m,305 m,0 m,2880 m,Airborne Geophysical Survey,348,"Corbett Reef, QLD, 1968",6f3ca8d4-a67f-4291-b451-3f703ccc7937
